,ZIPCODE,POBLACION_2011,IDS,POSICION,POBLACION_2016,EXTENSION,DENSIDAD,ETM,EHM,EMM,ETR,EHR,EMR,ETA,EHA,EMA,EPU,EPR,ESV,EUR,ERU,ETAA,ETAAH,ETAAM,CTM,CHM,CMM,CTR,CHR,CMR,CTA,CHA,CMA,CPU,CPR,CSV,CUR,CRU,CTAA,CTAAH,CTAAM,EEXM,CEXM,ASALTO,HOMICIDIO,HURTO,ROBO,ROBO_VEHICULO,TACHA_VEHICULO,TCP,EPEXM,CPEXM,ET,EPPR,EPRU,EPHM,CT,CPPR,CPRU,CPHM,TASA_ASALTO,TASA_HOMICIDIO,TASA_HURTO,TASA_ROBO,TASA_ROBO_VEHICULO,TASA_TACHA_VEHICULO
TCP,0.0422357358838708,-0.04847738821192803,-0.10327132091944542,0.08375145981996054,0.01995389302920829,0.07998707467775751,0.027698985424416827,-0.015063477886861642,-0.012742627641603096,-0.01745343083971141,0.12742979273817362,0.1180001968294279,0.1299984193965434,-0.018298950534709937,-0.016419440181158016,-0.020201757928058974,-0.020807258020613346,-0.013833847035431673,-0.039174093054609276,-0.05305395143499901,0.01518085987012629,-0.08953705991238635,-0.07551890176698701,-0.0935957802591219,-0.1277164011550979,-0.13227511033049713,-0.12278529939907934,0.08542132157630068,0.07677112989099989,0.0656530706416119,-0.1320159240269346,-0.13778871697963158,-0.126048488946874,-0.009356947618520003,0.0349198239336996,-0.08360583574314254,-0.058681612683012085,0.10137532759650941,-0.07531604412195363,-0.08191177924784099,-0.06354921277432371,0.2716422403770405,0.2716422403770405,0.056487845019159544,0.01887684255658579,0.0339423136700259,-0.02726149049363867,0.012666639858895407,0.10303795545771643,1.0,0.42493621591135594,0.17617268403621425,-0.024384866458872664,-0.008160224713800969,0.035394599411065,0.11942342852003825,0.001285528072100233,0.08315076829108055,0.03533552104113842,-0.03062786218537467,0.04384024814763429,0.10742133969630784,0.014076644722833261,-0.058085429081864336,0.014085712640322984,0.08117858638877147
EPEXM,-0.18582063012599354,-0.03209366807509274,0.0100369607033372,-0.045320821794560054,0.0016348455285774557,-0.016145174747143637,0.055834683759802085,-0.03256330603749827,-0.0302590995552564,-0.034911929811605596,0.10018659211604093,0.09419080988867849,0.09996804264498106,-0.03623248736216962,-0.034655792508628894,-0.03780070234267842,-0.1225467904080571,0.09102360597883,-0.020354806918455995,-0.14504098978191124,-0.0025452898372218488,-0.09276703276126269,-0.0844558766111919,-0.08701181214284745,-0.0735024016181309,-0.07616742499825103,-0.07062528662333842,0.07838292656333314,0.14857604700009902,-0.035225973562423595,-0.07726093851277775,-0.08195502682708287,-0.07256857770215201,-0.07168623710980332,0.14383580929196704,-0.06638399913021265,-0.03074578819022086,0.07409785540047166,-0.04841448279378429,-0.0552992040626748,-0.03606587740890841,0.5399062170704414,0.5399062170704414,0.12505082124450778,0.07567696670139697,0.11052132523251254,0.0006290769618326969,0.07537850460106871,0.159967922984327,0.42493621591135594,1.0,0.39989317983488437,-0.1111989951578031,0.10139276101001736,0.06129629093824441,0.08795630062466725,0.01441306967396384,0.17054450154844272,0.06096205978732249,0.022702373880949478,0.07867971740709809,0.10211975412835045,0.05815535944088301,0.033245974224241324,0.15786940823628795,0.13482189194564304
CPEXM,-0.11002305137528808,-0.038484330127536555,0.07155824418708583,-0.08442161217016211,-0.02474743791826125,-0.05509902924041499,0.023518028523539677,-0.04904718352251584,-0.04986531485706282,-0.04813001597123628,-0.002441999872599252,-0.008944291224473194,0.008057579984007145,-0.04983341844551013,-0.05057371963956008,-0.04900739166563169,-0.10230814271750993,0.07942934154090085,-0.04308211662796317,-0.06392952210992939,-0.04464997430748397,0.017805102135032176,0.03250151397468704,-0.005956832789018753,-0.18160369660590492,-0.18264171749555372,-0.17974377028769847,0.02450608668163922,0.03717795915419385,0.00031849795847710324,-0.18512446793817083,-0.18651461503737077,-0.18287202607184833,-0.18927539065712293,0.07897626696600767,-0.05788988083569499,-0.07603170853797438,-0.03551098807442862,-0.017895494924320035,-0.0144461205144856,-0.01936849599812977,0.17605575413078425,0.17605575413078425,0.0036732559403269893,-0.018438186331502345,-0.02368403661668226,-0.05714596461947757,-0.0003439193832599444,0.013797006567372982,0.17617268403621425,0.39989317983488437,1.0,-0.09302273547790578,0.18744258683089926,-0.04209753976954805,-0.029840890468404144,-0.10759273625467991,0.3998436116068514,-0.04218034374524898,0.07805123151499117,0.008018483613001628,-0.033115469743496585,-0.013927984376656936,-0.040339928411593375,0.06409505085691021,0.02704838832472053
ET,0.35332333569236574,0.2383509924731068,-0.4638407530210621,0.49495434593086124,0.23594915868283833,0.6216154954515486,-0.28464040564958126,0.4064739890384256,0.40998605308342073,0.40226761997440613,0.4192283572493993,0.41187548650792677,0.39031784685251886,0.40556327761787914,0.4086935398458221,0.4018090473700529,0.9874019097400277,-0.03734975618379936,0.0409762912177163,0.3596095990053797,0.7226815367419193,-0.1221069253830269,-0.12356759420914877,-0.1072677782359428,0.2596764120927456,0.26309862420510993,0.25518303281372884,0.03129030217770649,0.018228681208023713,0.036137568890937936,0.2761772265257933,0.28151858081279985,0.26983666323257566,0.6811951866876026,-0.019016161171297726,-0.005774689316906257,0.1032627056697039,0.5918447326909743,0.046328519118372,0.03426753711387853,0.056560233671381875,0.15773120581075897,0.15773120581075897,-0.005309031097749085,0.14303673537268413,0.16705622139596904,0.40049890616125694,0.11028322044377516,0.07602191881943995,-0.024384866458872664,-0.1111989951578031,-0.09302273547790578,1.0,-0.2657361908646424,0.27640941314950146,0.003082479344839402,0.5020828004532282,-0.1882031816868826,0.27703304385267224,-0.05303098358529868,-0.07365984864657553,0.04944210109450964,0.024837707873075227,0.15509612326064526,-0.05874913802253198,-0.01266052057906198
EPPR,-0.21143167338224708,0.3115448243970466,0.6467698150666156,-0.6518195237611311,0.3138034755761264,-0.3008125431270874,0.5729889640205497,0.24943246060014743,0.2466021955185288,0.25202955986476416,-0.031035208850090097,-0.02522508707156488,-0.03720679719466223,0.25155792225942736,0.24977888283346814,0.2530446657700856,-0.38053176605874894,0.7760606506291566,0.06056439250758398,0.14352965394129252,-0.369145465029301,0.04503264925685644,0.04538557381109298,0.03550482572520654,0.2800458088520334,0.2837958839967286,0.2751437338905118,0.11808884777546895,0.18069851478572677,-0.00035555933058175693,0.28085372228273886,0.2841668976895304,0.2763381967060789,-0.12244722964709183,0.6609476748217488,0.1130137189129674,0.4615691148193395,-0.36454771111965767,-0.08740187689338391,-0.0911175500449248,-0.0780292550054524,0.2605542395528891,0.2605542395528891,0.3214844030211709,0.15961775539235498,0.16339816542781258,0.10408726457971094,0.36027997148488605,0.3340412798686635,-0.008160224713800969,0.10139276101001736,0.18744258683089926,-0.2657361908646424,1.0,-0.5251491267585452,-0.12884756096904762,0.2733058764282243,0.7505251857684927,-0.5251801549914865,0.10615070083922477,0.2740680043211822,0.055941268058740376,0.1331106403379773,-0.037189214324645545,0.3886565924436478,0.2028896475947875
EPRU,0.17662976114720755,-0.4804583720775336,-0.6710657138420143,0.699151636225724,-0.4787404750973797,0.3386126832545555,-0.4762537923764906,-0.39559381550932604,-0.3944647939991593,-0.39622304963995164,-0.08810732489971333,-0.10376990492343231,-0.05486944830308339,-0.3971505138418066,-0.3970675407208807,-0.3967026213126895,0.34531511482370547,-0.4499148984403379,-0.19951293641151438,-0.5609703378208101,0.6889144615436714,0.05603590528215221,0.037713493343047404,0.07403109373302616,-0.43193350369624156,-0.4329829461527228,-0.42885297497967084,-0.07927095951172763,-0.08073626126685833,-0.04932671598126537,-0.42074584203179044,-0.41940760376620456,-0.4197289416079644,-0.04565091132582617,-0.4087781795414641,-0.2037125842112018,-0.6570748141270871,0.6903719244199477,0.24809583407629957,0.22503696184640282,0.2598156781041159,-0.21166505237442068,-0.21166505237442068,-0.3607611688892998,-0.2509341361106905,-0.293597965337332,-0.30145378885540025,-0.38006726887654857,-0.33187891787863166,0.035394599411065,0.06129629093824441,-0.04209753976954805,0.27640941314950146,-0.5251491267585452,1.0,0.15640291473847048,-0.2768289793896643,-0.4363848050055446,0.9999785436723964,0.009723934004467237,-0.22098060242813858,-0.07169245373322079,-0.11103317651138074,0.052235691597051666,-0.238477416465648,-0.11799835477435171
EPHM,0.048735436796692025,-0.15335029005991907,-0.13156899042792097,0.11559791450902437,-0.15177922762965346,0.0327468060547025,-0.13535318560561765,-0.15705985958500837,-0.13489284951083416,-0.17986877303926418,-0.07689054719176817,-0.0594522791919124,-0.09698490638652252,-0.15742376194643373,-0.13549602626075738,-0.17969853755225423,0.021615302714610967,-0.10596329120260077,-0.09278880622036967,-0.06789839947793357,0.053343410715290314,-0.007968506592223503,0.004677966032064072,-0.011174615702562823,-0.10147982709975709,-0.09672974834615763,-0.10548436065155785,0.018200801041677043,0.023436076076086297,0.005339532085014047,-0.10579304942385331,-0.10050511115774925,-0.11005358789504453,-0.05674271735629176,-0.07947259231742522,-0.0716707177749397,-0.10480970226984246,0.03431792210418302,0.02864077693210039,0.03338250941853464,0.01880325825137495,-0.07156499293147013,-0.07156499293147013,-0.1042367988509094,-0.06691880998835997,-0.09935600966098833,-0.08168151263162929,-0.12485981769633146,-0.05022312429041388,0.11942342852003825,0.08795630062466725,-0.029840890468404144,0.003082479344839402,-0.12884756096904762,0.15640291473847048,1.0,-0.09379210716393584,-0.11050117768895898,0.1558839847205922,0.029510711281103115,-0.037307550430849275,-0.04730583155824906,-0.04189899541909778,-0.004198676173008798,-0.10597334661473574,-0.028541855756065455
CT,0.04248899690690694,0.7066743216377805,0.16294214676561225,-0.16561602130394842,0.7009891874277371,0.18632826662735572,0.20467391372825708,0.7788370965406348,0.7795935182726752,0.7769814333190026,0.4174159088086536,0.4277422974942374,0.3607746583808345,0.778269939046975,0.7792004135286829,0.7762713310376842,0.3977206868701604,0.5886421793118175,0.23865946023889759,0.578336105356361,0.06819502327315446,-0.1410316512525497,-0.13937580238095715,-0.1273123872631736,0.8157795257239729,0.8128475290434545,0.8146115526580017,0.12515166118433388,0.1835137121707981,0.009389091955125627,0.8231717994442688,0.8200071826203316,0.8216806570826851,0.8283191047897219,0.6458042539734512,0.26695100273432737,0.8121250719367392,0.1513860360793505,-0.09740772708588809,-0.10388335411121476,-0.08730533102052805,0.515372855740749,0.515372855740749,0.4514299087227903,0.46445296853646406,0.5267973893484004,0.6994828065765208,0.6229940671654882,0.5215564748456223,0.001285528072100233,0.01441306967396384,-0.10759273625467991,0.5020828004532282,0.2733058764282243,-0.2768289793896643,-0.09379210716393584,1.0,0.2211414160641728,-0.27666679477434714,-0.11720712849749593,0.1455594067961423,0.15541104128215513,0.13602357380630836,0.13288949888976243,0.22646796652554088,0.13335829995776224
CPPR,-0.14236772383513235,0.2303269125247038,0.5344532830742996,-0.5373176015086115,0.23787203928648698,-0.2492169764591142,0.34076299175080316,0.2167747081525694,0.21550646779206437,0.21779421124659304,0.0017803288130410254,0.003298670419492542,-0.0007883656427212839,0.21791066208389104,0.21761635609558833,0.21792002407599625,-0.28426198743275355,0.6465227290745985,0.04511954691898041,0.1737140790750658,-0.31481956143122897,0.04525602204430841,0.06461296374944221,0.009163862326071146,0.11455960911238942,0.11982162476837714,0.10902655764893339,0.1633214872352065,0.17378073542408026,0.09253607742294663,0.11158406986303905,0.1165174789707512,0.10649089478901858,-0.2023313447850386,0.6916926807115691,0.044703393432936854,0.3765542323313228,-0.3001902625443387,-0.11033467237029536,-0.1063679526587578,-0.11009678402940415,0.2488669389572926,0.2488669389572926,0.2787431389461211,0.1447215522860856,0.1919413243590636,0.12485834247561962,0.27529438191195976,0.29593600216801397,0.08315076829108055,0.17054450154844272,0.3998436116068514,-0.1882031816868826,0.7505251857684927,-0.4363848050055446,-0.11050117768895898,0.2211414160641728,1.0,-0.4364298816889436,0.14369274918993183,0.24079460854854307,0.057654151220667776,0.13806506978755276,-0.021001158690878655,0.27082083064575346,0.17354844986908285
CPRU,0.1773449818910397,-0.4802018731018797,-0.6711921639020016,0.6993354337016454,-0.47848727575301586,0.3389428289781321,-0.4762707564854626,-0.39514197988947997,-0.3940371988001274,-0.3957466564386157,-0.08824038068815587,-0.10385831388664331,-0.05506011778125532,-0.39668139781507256,-0.3966197148938818,-0.3962123025714255,0.34593392244348725,-0.4499528626283391,-0.1995172173182926,-0.5609170359828348,0.6894917851465098,0.05644471567499355,0.03810263738232278,0.07442030188310313,-0.4318212323340978,-0.43285272671857805,-0.4287582303343484,-0.07927266041189898,-0.0807379936076988,-0.0493277743741525,-0.42063260556663223,-0.41928089245362526,-0.41962859777301353,-0.045415887374086916,-0.40880494748644974,-0.2037169552289362,-0.6570889128420678,0.6906434974291228,0.2476345408727815,0.22448855616807956,0.25951959031722943,-0.2116213527835783,-0.2116213527835783,-0.36067901620340825,-0.2505395585060033,-0.2935950822233452,-0.30127749055818903,-0.380005322231866,-0.3319231445159328,0.03533552104113842,0.06096205978732249,-0.04218034374524898,0.27703304385267224,-0.5251801549914865,0.9999785436723964,0.1558839847205922,-0.27666679477434714,-0.4364298816889436,1.0,0.009921075693266668,-0.22093088746082348,-0.07106410829933593,-0.11109038119551974,0.05221939828680152,-0.23856474428539015,-0.11810837496169846
CPHM,-0.010059099448476258,-0.06478390546235005,0.04343707203047933,-0.03612437576368338,-0.06855937849711849,-0.04698197403756189,0.055035961933597034,-0.07737335411557564,-0.07723327669546073,-0.07741255502299772,-0.012508286558044803,-0.02149413698615086,0.0028843430225238094,-0.07759249015170058,-0.07735396941987101,-0.07773295431503724,-0.054221812273679885,0.016574397965371163,-0.015268116935783919,-0.07467858970273274,0.0028663354826632685,-0.027231926489615716,-0.021960197056900596,-0.031609163798222636,-0.1272150017803721,-0.09711707940389515,-0.15508164469737476,-0.04684628716295637,-0.022285444726818416,-0.060219867135276765,-0.13142415319491815,-0.10114329626292766,-0.15834449150309457,-0.16835243907614675,0.006756797016113962,0.04861951654393942,-0.09070729796845782,-0.0253322932135895,-0.03086924943762481,-0.02277977852267819,-0.012425350558729472,-0.06059350036201196,-0.06059350036201196,-0.028741117045124415,-0.054281953785383974,-0.07272703708529797,-0.0955622348158104,-0.05298072344263953,-0.017552076160199142,-0.03062786218537467,0.022702373880949478,0.07805123151499117,-0.05303098358529868,0.10615070083922477,0.009723934004467237,0.029510711281103115,-0.11720712849749593,0.14369274918993183,0.009921075693266668,1.0,0.06535662088253687,-0.03805466950571776,0.014594580242736493,-0.014084518515265466,0.09921496856805352,0.05245145548837406
TASA_ASALTO,-0.12413763505648527,0.11021884095890339,0.22722094024547076,-0.2316440776617399,0.11492533509783663,-0.11015466846337578,0.2684161370661358,0.18321350828048566,0.18346052399890692,0.18270523455822282,0.051281169564796544,0.05052923929108464,0.04751194490697364,0.18306092151048645,0.18404090121873273,0.18181032168419936,-0.11617936306886378,0.26573876843401284,0.1283247919397718,0.09897800705164682,-0.1461701543359102,-0.07457735809488888,-0.061250573842923144,-0.08121886289706896,0.18156701501298358,0.18298358865803405,0.17934904421622624,0.013571970667481432,0.026393081968579757,-0.006914631547495937,0.1785651393892745,0.1817285560859517,0.17473017605165928,0.001625494135726429,0.25265531897035215,0.08087249960484007,0.2146305091308622,-0.14130544028925265,-0.05455529557248554,-0.039593316959482754,-0.07006474031792487,0.17988598892829402,0.17988598892829402,0.6151461717617447,0.23078256535221414,0.592883099050432,0.24262511932312233,0.27881819858333223,0.42219948922541006,0.04384024814763429,0.07867971740709809,0.008018483613001628,-0.07365984864657553,0.2740680043211822,-0.22098060242813858,-0.037307550430849275,0.1455594067961423,0.24079460854854307,-0.22093088746082348,0.06535662088253687,1.0,0.344622072150352,0.9227286914651459,0.45236905562699814,0.6259719153669031,0.6817884148817237
TASA_HOMICIDIO,0.027282238144305762,0.1486636977389617,-0.011629639705935862,0.019155114268679822,0.15106426337954149,0.025918065259414372,0.09664090168212938,0.2030648190855796,0.20485130330070137,0.20093024065774368,0.11714864927225874,0.11289152491447736,0.11254639508442567,0.20339102507822418,0.20556037782828038,0.2008934863922029,0.031003772436392785,0.10829131227028747,0.04299585682623047,0.08329755685784568,-0.012800306992036624,-0.011852452973333828,0.0007479390296030197,-0.02647556028734316,0.1726126100356676,0.16987335776190884,0.1743705423170864,0.12116896710970303,0.06930427316487076,0.14150939508117077,0.16967261907368145,0.16699063391260352,0.17121655183448903,0.11195921553020423,0.12773476339058615,0.025707400825702997,0.14022882586467728,-0.0002166970907498663,-0.02990285830717683,-0.025446310843024476,-0.029988716984370948,0.2094135069437655,0.2094135069437655,0.3559900109856021,0.596896663077204,0.3296917289957122,0.20867760072519043,0.2283465406441198,0.2201021715124719,0.10742133969630784,0.10211975412835045,-0.033115469743496585,0.04944210109450964,0.055941268058740376,-0.07169245373322079,-0.04730583155824906,0.15541104128215513,0.057654151220667776,-0.07106410829933593,-0.03805466950571776,0.344622072150352,1.0,0.29685302224701104,0.16469514465110086,0.25430288939927004,0.25147381513329625
TASA_HURTO,-0.001615311318972559,0.02470240765961721,0.10563978722926243,-0.10731322034741399,0.026534013276747176,-0.02749296787668029,0.08555129940901778,0.14102563616139235,0.14188757093288668,0.1399366094079449,0.027430605039631194,0.026211948252710157,0.026703145059404968,0.14103914769010897,0.14225322507826763,0.1396048832656721,-0.006354457254205149,0.18517236567276835,0.09891455320414126,0.11450365971496941,-0.0602508722048061,-0.05663247447569676,-0.0535027836816905,-0.05329201943647496,0.1355155877469167,0.13579105665296037,0.13459999357238828,0.016616234057981214,0.012248475998283524,0.016051897167892112,0.13688157855255703,0.14010963178070432,0.13320933171838792,0.060346453789223646,0.1608701838812158,0.04076088518386097,0.15908496426337007,-0.06176929299062945,-0.019051351555914576,-0.004135575503725356,-0.036391893191974126,0.14086247268868862,0.14086247268868862,0.45504022191780097,0.14456277399990078,0.6169505825284806,0.300546466856896,0.20363435155476586,0.43023726201903484,0.014076644722833261,0.05815535944088301,-0.013927984376656936,0.024837707873075227,0.1331106403379773,-0.11103317651138074,-0.04189899541909778,0.13602357380630836,0.13806506978755276,-0.11109038119551974,0.014594580242736493,0.9227286914651459,0.29685302224701104,1.0,0.6263119216839333,0.6104968459644314,0.7794982509563182
TASA_ROBO,0.2513605961624799,-0.048939006299465015,-0.05471971904561433,0.06860082243115882,-0.05371990123525587,0.11427733608495594,-0.134744496426309,0.09299049355467917,0.09618563569784332,0.08954397541974052,0.017903525885751136,0.02647834905654318,0.0026382566037279538,0.09385547865879089,0.09669119169615834,0.09082161076535801,0.14278610806534803,0.055678865086521756,0.044459790816800106,0.12766115475918127,0.05883587389848202,-0.07343486162295526,-0.10273282543504715,-0.02162588577856242,0.138847977334225,0.14013768694842665,0.13695650968536247,-0.047844746154207626,-0.0513523194086594,-0.026566293944602005,0.14344265639508733,0.1468614326403181,0.13956155903712658,0.1543451962089306,0.030400743196319094,0.004082564058308924,0.07990919848919105,0.0675753999830809,0.049149439777817445,0.0571607140613502,0.03519821840737355,0.07107681915881475,0.07107681915881475,0.16595948709581035,0.04719132574445146,0.3979834693113507,0.49397944719557035,0.10240462553631656,0.3555634044096981,-0.058085429081864336,0.033245974224241324,-0.040339928411593375,0.15509612326064526,-0.037189214324645545,0.052235691597051666,-0.004198676173008798,0.13288949888976243,-0.021001158690878655,0.05221939828680152,-0.014084518515265466,0.45236905562699814,0.16469514465110086,0.6263119216839333,1.0,0.4643131797930058,0.6700504700914579
TASA_ROBO_VEHICULO,-0.05237600936989111,0.19754588528397163,0.3317307036010086,-0.34285625065430253,0.19898882894284692,-0.1382785278385788,0.326839208519535,0.2707372609766372,0.26997393643879525,0.27115817800958125,0.06212438814035829,0.0639131977977073,0.0532967691392727,0.2726514148361244,0.27256204142295176,0.2723771640519743,-0.11372241519754377,0.3425733054988149,0.14839793076805194,0.12230112336593287,-0.1486988458238317,-0.017829417828026044,-0.027399984724594897,-0.0008763388017692663,0.3079163727159493,0.30616599032006914,0.3080846483158228,0.01967484044745866,0.01711998493736932,0.01580898744197142,0.3091970842897412,0.30904150094983807,0.3076946934867625,0.07307688547369773,0.3075247569062564,0.06387290325869156,0.2826628531053721,-0.1329948877868329,-0.04281618015740556,-0.03001660321411579,-0.0557787530588631,0.27179295045579904,0.27179295045579904,0.46332350970286396,0.23851448043352447,0.5050638064594681,0.3525215758528849,0.5635986648552854,0.5185007010151546,0.014085712640322984,0.15786940823628795,0.06409505085691021,-0.05874913802253198,0.3886565924436478,-0.238477416465648,-0.10597334661473574,0.22646796652554088,0.27082083064575346,-0.23856474428539015,0.09921496856805352,0.6259719153669031,0.25430288939927004,0.6104968459644314,0.4643131797930058,1.0,0.6268391709328512
TASA_TACHA_VEHICULO,0.02377241919154462,0.0203791486521248,0.17745815406106774,-0.16857274928146437,0.027146065099747447,-0.05158833764601291,0.10065447844932703,0.09309400115715517,0.095250959508127,0.0907256934542851,-0.027087552499204973,-0.028843516955221818,-0.02169794299626546,0.09426855897588324,0.09688369569220683,0.09146032915536842,-0.05145165294126217,0.24884632170139784,0.04663547510998351,0.09853565225291676,-0.0855106958572819,-0.019794662580726152,-0.017802620624161065,-0.019260596578677607,0.11655898918504282,0.11962877954802359,0.11309076216337531,0.010959895389309027,0.03403333973654057,-0.021126559568569056,0.11917612789390958,0.12401717377600675,0.11412682326801732,0.015087323421639005,0.2230384116342092,0.027191564569000348,0.17787863510709184,-0.09767791452235168,-0.015680069620037308,-0.00475073623503523,-0.026640439551455793,0.14942863970823822,0.14942863970823822,0.32634495111591305,0.08969022824923774,0.4492985835968736,0.2856201367931544,0.21691166879833834,0.6491667323553914,0.08117858638877147,0.13482189194564304,0.02704838832472053,-0.01266052057906198,0.2028896475947875,-0.11799835477435171,-0.028541855756065455,0.13335829995776224,0.17354844986908285,-0.11810837496169846,0.05245145548837406,0.6817884148817237,0.25147381513329625,0.7794982509563182,0.6700504700914579,0.6268391709328512,1.0
